TIME,CPU%,MEM%,GPU%,GPUMEM%,CXLMEM%,PCI_TX_MBps,PCI_RX_MBps,PRODUCT,PCI_INFO,GPUMEM_USED_MB,GPUMEM_TOTAL_MB
2023-06-12 22:56:53,2.0,21.3,100,67,0.0016309294428763926,3.90625,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:56:53,2.1,21.3,100,35,0.0016309294428763926,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:56:54,29.6,21.4,100,21,0.0016309294428763926,3.90625,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:56:55,21.1,21.4,100,39,0.0016309294428763926,1.953125,8.7890625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:56:56,18.3,21.4,100,78,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:56:57,20.8,21.4,100,53,0.0016309294428763926,2713.8671875,8.7890625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:56:58,27.7,21.5,100,37,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:56:59,2.1,21.5,100,35,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:00,2.1,21.5,100,70,0.0016309294428763926,2.9296875,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:01,2.1,21.5,100,51,0.0016309294428763926,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:01,2.1,21.5,100,75,0.0016309294428763926,2.9296875,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:02,2.1,21.5,100,38,0.0016309294428763926,3.90625,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:03,1.9,21.5,100,26,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:04,28.7,21.5,100,25,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:05,26.7,21.5,100,38,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:06,22.4,21.6,100,72,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:07,20.2,21.6,100,59,0.0016309294428763926,659.1796875,7.8125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:08,23.4,21.6,100,37,0.0016309294428763926,1.953125,8.7890625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:08,2.0,21.6,100,32,0.0016309294428763926,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:09,2.0,21.6,100,66,0.0016309294428763926,3.90625,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:10,1.9,21.6,100,54,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:11,2.3,21.6,100,72,0.0016309294428763926,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:12,2.1,21.6,100,38,0.0016309294428763926,3.90625,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:13,2.0,21.6,100,21,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:14,12.2,21.6,100,71,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:15,45.9,21.7,100,42,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:15,29.3,21.7,100,49,0.0016309294428763926,5.859375,23.4375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:16,30.3,21.7,100,96,0.0016309294428763926,3.90625,16.6015625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:17,1.9,21.7,100,70,0.0016309294428763926,3.90625,16.6015625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:18,2.2,21.7,100,27,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:19,2.0,21.7,100,25,0.0016309294428763926,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:20,2.3,21.7,100,27,0.0016309294428763926,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:21,2.0,21.7,100,33,0.0016309294428763926,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:22,2.1,21.7,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:23,2.2,21.7,100,70,0.0016309294428763926,1.953125,8.7890625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:23,30.9,21.7,100,51,0.0016309294428763926,1.953125,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:24,29.1,21.8,100,56,0.0016309294428763926,5.859375,22.4609375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:25,33.8,21.8,100,78,0.0016309294428763926,1588.8671875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:26,27.2,21.8,100,20,0.0016309294428763926,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:27,2.3,21.8,100,26,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:28,2.0,21.8,100,31,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:29,2.3,21.8,100,21,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:30,2.0,21.8,100,28,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:30,1.9,21.8,100,27,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:31,2.3,21.8,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:32,1.9,21.8,100,53,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:33,2.1,21.8,100,100,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:34,30.3,21.9,100,38,0.0016309294428763926,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:35,31.7,21.9,100,46,0.0016309294428763926,1.953125,9.765625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:36,29.7,21.9,100,38,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:37,30.8,22.0,100,39,0.0016309294428763926,2.9296875,13.671875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:37,2.0,22.0,100,17,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:38,2.2,22.0,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:39,1.9,22.0,100,19,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:40,2.1,22.0,100,29,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:41,2.0,22.0,100,19,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:42,2.4,22.0,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:43,2.3,22.0,100,100,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:44,2.0,22.0,100,86,0.0016309294428763926,929.6875,14.6484375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:44,29.1,22.0,100,50,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:45,31.9,22.0,100,33,0.0016309294428763926,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:46,31.8,22.1,100,35,0.0016309294428763926,1.953125,8.7890625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:47,30.7,22.1,100,57,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:48,2.2,22.1,100,73,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:49,2.2,22.1,100,79,0.0016309294428763926,3.90625,15.625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:50,2.0,22.1,100,19,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:51,2.0,22.1,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:51,2.2,22.1,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:52,1.9,22.1,100,31,0.0016309294428763926,1.953125,2.9296875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:53,1.9,22.1,100,21,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:54,2.2,22.1,100,22,0.0016309294428763926,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:55,2.0,22.1,100,25,0.0016309294428763926,1.953125,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:56,2.2,22.1,100,16,0.0016309294428763926,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:57,2.1,22.1,100,84,0.0016309294428763926,8402.34375,3150.390625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:58,56.7,22.2,100,70,0.0016309294428763926,3.90625,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:58,30.6,22.2,100,90,0.0016309294428763926,5373.046875,10966.796875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:57:59,28.8,22.2,100,41,0.0016309294428763926,3.90625,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:00,2.1,22.2,100,52,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:01,2.0,22.2,100,30,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:02,2.2,22.2,100,13,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:03,2.2,22.2,100,22,0.0016309294428763926,0.9765625,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:04,2.0,22.2,100,20,0.0016309294428763926,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:05,2.4,22.2,100,27,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:05,2.0,22.2,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:06,2.0,22.2,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:07,2.1,22.2,100,24,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:08,2.1,22.2,100,24,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:09,2.3,22.2,100,15,0.0016309294428763926,0.0,1.953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:10,30.5,22.3,100,58,0.0016309294428763926,3.90625,15.625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:11,29.3,22.3,100,76,0.0016309294428763926,3.90625,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:12,47.4,22.3,100,82,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:13,15.9,22.4,100,30,0.0016309294428763926,3.90625,13.671875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:13,2.0,22.4,100,55,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:14,1.9,22.4,100,76,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:15,2.0,22.4,100,36,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:16,2.3,22.4,100,27,0.0016309294428763926,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:17,2.1,22.4,100,64,0.0016309294428763926,3.90625,14.6484375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:18,2.4,22.4,100,37,0.0016309294428763926,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:19,29.9,22.4,100,24,0.0016309294428763926,3.90625,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:20,29.8,22.4,100,23,0.0016309294428763926,2.9296875,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:20,29.2,22.4,100,22,0.0016309294428763926,0.9765625,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:21,30.7,22.5,100,31,0.0016309294428763926,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:22,2.2,22.5,100,52,0.0016309294428763926,3.90625,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:23,2.3,22.5,100,55,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:24,2.0,22.5,100,32,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:25,2.4,22.5,100,21,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:26,2.0,22.5,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:27,2.1,22.5,100,15,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:27,2.3,22.5,100,28,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:28,1.8,22.5,100,16,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:29,2.2,22.5,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:30,2.0,22.5,100,21,0.0016309294428763926,1.953125,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:31,2.0,22.5,100,30,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:32,2.4,22.5,100,12,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:33,28.8,22.5,100,50,0.0016309294428763926,2.9296875,17.578125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:34,31.5,22.5,100,61,0.0016309294428763926,6.8359375,23.4375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:34,40.6,22.6,100,87,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:35,18.6,22.6,100,84,0.0016309294428763926,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:36,2.1,22.6,100,19,0.0016309294428763926,0.0,1.953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:37,2.2,22.6,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:38,2.1,22.6,100,15,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:39,2.2,22.6,100,30,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:40,2.1,22.6,100,17,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:41,2.2,22.6,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:41,2.0,22.6,100,21,0.0016309294428763926,1.953125,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:42,2.0,22.6,100,32,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:43,2.4,22.6,100,20,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:44,2.0,22.6,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:45,2.3,22.6,100,54,0.0016309294428763926,4.8828125,8.7890625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:46,29.8,22.6,100,84,0.0016309294428763926,11500.0,11821.2890625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:47,48.7,22.7,100,88,0.0016309294428763926,1.953125,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:48,44.7,22.7,100,40,0.0016309294428763926,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:48,2.0,22.7,100,24,0.0016309294428763926,0.0,1.953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:49,2.0,22.7,100,25,0.0016309294428763926,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:50,2.1,22.7,100,18,0.0016309294428763926,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:51,2.0,22.7,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:52,2.4,22.7,100,18,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:53,2.1,22.7,100,31,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:54,2.4,22.7,100,13,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:55,1.9,22.7,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:55,2.0,22.7,100,19,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:56,2.1,22.7,100,30,0.0016309294428763926,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:57,2.1,22.7,100,64,0.0016309294428763926,2.9296875,12.6953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:58,2.3,22.7,100,30,0.0016309294428763926,2.9296875,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:58:59,30.8,22.8,100,31,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:00,30.1,22.8,100,49,0.0016309294428763926,2.9296875,18.5546875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:01,31.5,22.8,100,50,0.0016309294428763926,6.8359375,22.4609375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:02,30.2,22.9,100,64,0.0016309294428763926,3.90625,15.625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:02,2.1,22.9,100,15,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:03,2.1,22.9,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:04,2.0,22.9,100,13,0.0016309294428763926,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:05,2.3,22.9,100,26,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:06,2.0,22.9,100,15,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:07,2.1,22.9,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:08,3.5,22.9,100,24,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:09,1.9,22.9,100,29,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:09,2.3,22.9,100,20,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:10,1.9,22.9,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:11,2.0,22.9,100,47,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:12,29.4,22.9,100,60,0.0016309294428763926,6.8359375,14.6484375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:13,42.3,22.9,100,73,0.0016309294428763926,1.953125,8.7890625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:14,42.8,23.0,100,54,0.0016309294428763926,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:15,3.8,23.0,100,34,0.0016309294428763926,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:16,1.9,23.0,100,14,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:16,2.4,23.0,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:17,2.0,23.0,100,18,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:18,2.1,23.0,100,31,0.0016309294428763926,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:19,2.1,23.0,100,19,0.0016309294428763926,3.90625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:20,2.0,23.0,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:21,2.2,23.0,100,28,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:22,2.1,23.0,100,30,0.0016309294428763926,1.953125,2.9296875,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:23,2.0,23.0,100,22,0.0016309294428763926,1.953125,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:23,2.3,23.0,100,91,0.0016309294428763926,1603.515625,5575.1953125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:24,16.5,23.0,100,84,0.0016309294428763926,2.9296875,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:25,42.2,23.0,100,43,0.0016309294428763926,0.9765625,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:26,30.0,23.1,100,32,0.0016309294428763926,4.8828125,14.6484375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:27,30.6,23.1,100,61,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:28,2.6,23.1,100,21,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:29,4.1,23.1,100,26,0.0016309294428763926,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:30,2.6,23.1,100,22,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:30,2.0,23.1,100,23,0.0016309294428763926,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:31,1.9,23.1,100,25,0.0016309294428763926,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:32,2.3,23.1,100,25,0.0016309294428763926,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
2023-06-12 22:59:33,2.1,23.1,100,22,0.0016309294428763926,0.9765625,6.8359375,Tesla T4,3Gen-16xlanes,7543.4375,15360.0
